business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name
"cafe-izmir-dallas","""01/08/2013""",1,"$47 for hummus that wasn't worth all the great reviews on here, beef kabob that tasted like a hamburger patty, spicy pomegranate shrimp that wasn't spicy & tasteless falafel with a glass of sangria & wine.  Glad I saved $10 with my groupon.  Go anywhere else!","{""Friends"":57,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/3Hrhk0CNGwGept6iZkKgMw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":22,""Reviews_made"":330,""URL"":""https://www.yelp.com/user_details?userid=OKKBsoncuo_IcDrIHPVHHQ"",""Username"":""Just K.""}","null","[{""Number"":3,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hello, I wanted to take a moment and thank you for visiting us at Cafe Izmir, and I am so sorry if your experience was not a good one with us, on  your first visit, and that is all on us and it should never happen, I hope you understand no one is perfect and everyone has a off nights, not often but they do happen,  we really try to serve fresh great tasting food with a friendly service to all of our customers, but we missed that opportunity with you as our guest and i hope you except our apology for that and Please allow me to invite you back to the Cafe as our guest  for a dinner for 2 and let us redeem ourselves.\nWe owe you !!!\n\nAgain thanks and please let me know if I can help in any way.\nBeau Nazary"",""Date"":""09/08/2013"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",496,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""25/10/2015""",5,"Great atmosphere! Very homey, warm feel and friendly staff! We had to pay $5 for valet parking since it was a typical busy Saturday night, but once we got in, we were greeted right away and we seated fairly quickly. Since it was our first time here, we wanted to try lots of things on the menu. Our server Sammy was awesome! Excellent service! We tried the delicious dolmas, falafel, amazing and Dallas-famous hummus with pita bread, and chicken and quail plates. For dessert, we had the baklava and Greek cake, and both were amazingly scrumptious! I had the house sangria, and it was one of the best sangrias I've ever tried! Overall, a great first experience here! Fantastic, top-notch service, excellent dishes and desserts, and lively atmosphere! They had live music, and the guy performing even sang ""Happy Birthday"" to a few guests who were celebrating birthdays. As a vegetarian, I was also pleased with their vegetarian-friendly selection! Cafe Izmir is a must-try, and I'm definitely coming back here!","{""Friends"":1420,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ZEm6SIpO0ha60YMo2Vk2Iw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":15,""Reviews_made"":13,""URL"":""https://www.yelp.com/user_details?userid=_AOhfMnZYMskWVuoOL6SLA"",""Username"":""Michael C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/L97TB0ENEfy4SKASb-k2Lw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/-a_Rr16BfaFvSoXIek1Qbg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",647,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""06/07/2024""",5,"Amazing place. The hospitality of this restaurant is beyond words. The staff and leaders were so kind friendly. They were patient with us. We went with two loud and cranky kids and they were so patient with us. 
The food was amazing. The chicken was so soft and tender. The lamb chops were cooked perfectly. The hummus and eggplant dip were amazing too 
The pomegranate shrimp was very flavorful. 
The decor is nice. I'd recommend for a date night for sure.","{""Friends"":59,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Gpwle4lDXAoK13PjL4Dz9w/60s.jpg"",""Location"":""St. Louis, MO"",""Photos"":79,""Reviews_made"":103,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Qtdfp7kbsrvFsopBIJKJIw"",""Username"":""Pooja V.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""19/09/2023""",4,"Chicken Kabob, Lamb Roll, Baba Ghanoush, Russian Chicken Salad

 The chicken Kabob was excellent and super tender, juicy, and flavorful. Lamb roll was decent and simple. Baba ghanoush was standard and good. Russian Chicken Salad was just alright, was not the biggest fan.","{""Friends"":496,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/R_0ac7m4Acag8nXt0R4chA/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":1385,""Reviews_made"":467,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=BgAC--m8cbUdX-fMcXdQ_g"",""Username"":""Caroline Z.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/2PyKbO3X9W8tBjerzhGt_Q/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":2,""Title"":""Oh no""}]","null",7,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""01/07/2024""",5,"Such an amazing resturant!! My best friend and I came the other day and the food was so delicious! She got the beef kebabs and i get the saffron chicken and both were killer !!! The resturant was very homey and lovely and so were the servers. I would 100% come again.","{""Friends"":0,""Location"":""Fort Worth, TX"",""Photos"":5,""Reviews_made"":32,""URL"":""https://www.yelp.com/user_details?userid=1hB9QK6NwARbK2D_3m4zaA"",""Username"":""Jo L.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/8D3kfHbAG78vlHe0hQlWTA/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":1,""Title"":""Oh no""}]","null",9,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""24/08/2023""",4,"Great spot to dine in or take out. Their chipotle hummus is SOOO good, and trust me, I know hummus. I've eaten gallons of it, just today alone. Good spot for vegetarians and meat gluttons alike. Their sangria is really good too.","{""Friends"":85,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/aeUDFOC5Nka78rfPCPwdtg/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":87,""Reviews_made"":656,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=AoHBjflBcp-ar4U7Kl3QZA"",""Username"":""Shannon W.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":1,""Title"":""Oh no""}]","null",12,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""25/03/2019""",5,"This place was everything my friend and I were looking for that night. We had great service, amazing food, and the music was popping! Nick, our server recommended the chicken thighs with rice for me. We also order the falafel, salad, sweet potato fries, and salad. But let me tell y'all something! That hummus and chicken thighs were to die for! I will be going back to visiting in the future.","{""Friends"":153,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/r-TwdCdeaTmdimNO0QpQDg/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":1161,""Reviews_made"":365,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=el2No_-kw8OvLPofrM8miw"",""Username"":""Krystal T.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/svkN7hAi9X0eN3lOxctlEw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/oYSbY8q3lXzeDSTYtT36Vw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/OyUWYUT0L4tzQiElCW7OnQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Razgqw7s70HIPxETSceJRQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/bHgIRDR1IpfNC7gLE_bSPQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",82,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""21/01/2019""",4,"The girlfriend and I decided to take a stab at this place for Mediterranean-ish food. Were very impressed by the romantic, low-lighting ambiance and welcomness. The menu was easy to navigate through if you're new to this type of food. Food was delicious as well as the wine (Sangre de Toro). Not a 5-Star review just because the Hummus has dairy and my girlfriend is lactose intolerant. Overall, great pick.","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/xG47MMJLTvuFGEqyG4qGtA/60s.jpg"",""Location"":""Rowlett, TX"",""Photos"":3,""Reviews_made"":3,""URL"":""https://www.yelp.com/user_details?userid=RvulnwTsorP01nyE7U3XrA"",""Username"":""Saul C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/YiniI7MnvYm83ItqbZGqaw/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",114,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""24/03/2019""",5,"Absolutely fabulous. Highly recommend the hummus and pita bread to start, amazing and the bread comes nice and warm. I order the quail and it was the best I've ever tasted. It was marinated and grilled served with couscous.","{""Friends"":6,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Y33ooDq6LwI9oU8sLXdY8g/60s.jpg"",""Location"":""Lower Greenville, Dallas, TX"",""Photos"":17,""Reviews_made"":29,""URL"":""https://www.yelp.com/user_details?userid=MyxvNxVvzvZQKGkt3gz3IQ"",""Username"":""Ileana P.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/HTZNgXSyW8aqAGP7vRXEBw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/w7NI6OL8GJeqNOOZDAzzDA/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",116,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""25/08/2019""",5,"On Saturday evening my friend, Shahla, invited me to Cafe Izmir. What a cute and fun place on Greenville Ave in Dallas. As I arrived, I was greeted by a friendly Valet parking attendant. The owner of the restaurant, an kind lady sitting outside greeted my friend and we went inside was seated. The owner ordered appetizers... ah sooo delish, you will only know once you taste the freshly made hummus & tahini, chicken salad, tapas, hot bread... (picture will follow.). Then we ordered a combo plate with lamb, chicken, beef kabobs with grilled vegetables, Persian rice, Persian yogurt & salad shirazi. I had lemon water. After dinner, my friend surprised me with house-made cream roulette cake with strawberries & a candle with freshly made hot Persian tea! Modern music  in the background. A family oriented restaurant most pleasant environment. I highly recommend Cafe Izmir!!!","{""Friends"":1,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/u9BPFfoc75Nf_29g7mzl2w/60s.jpg"",""Location"":""Briarmeade, Plano, TX"",""Photos"":27,""Reviews_made"":23,""URL"":""https://www.yelp.com/user_details?userid=O717VoyPlFkCOEBDnXicZw"",""Username"":""Rassin R.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/jbfWiNxbYJfE2i7LWS0jsw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",119,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""23/11/2015""",5,"Shining star that sets the bar for the competition quality,  service and flavors.  Even though it is a tapas restaurant,  there's nothing small about their small plates.   Glad I came,   

Saffron chicken kabobs were juicy and offered very bold flavors to wake you up.   

Their hummus truly lives up to their claim to be the best.   So smooth and creamy.   Snappy seasonings keep you coming back for more.   

Beef pirashki was a delightful grilled flatbread that reminds you of a blend of food that you have had across the global cuisine space.   It's like a cross between an egg roll,  burrito, and fajita. 

Stellar service.  Shout out to my girl Sristi, who made us feel right at home.   Smartest and most aware staff I've ever had the pleasure to have been served by.","{""Friends"":615,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/aOhm76mbxTaTUdngQsmqZA/60s.jpg"",""Location"":""Plymouth, MN"",""Photos"":415,""Reviews_made"":284,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=0XQUGlil2YwXx4jGSx8hXA"",""Username"":""Edwin S.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",136,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""11/05/2018""",5,"I went there several days in a raw. I have never tried such a fresh, juicy and flavorful meat. You must try kubedush. Turkish salad is a secret recipe and it's just amazing. If you know what real coffee should taste like - ask for Turkish Coffee ($2), this is real coffee and you won't find it in us. And prices are very inexpensive. My awesome dinner was somewhat like $22","{""Friends"":10,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Le7CjdpcdQ0Hn6fD2GdSDg/60s.jpg"",""Location"":""Waltham, MA"",""Photos"":9,""Reviews_made"":15,""URL"":""https://www.yelp.com/user_details?userid=dF87t18khGpyxAP7S4R6ew"",""Username"":""Stas P.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/rrMEB3X_y0xM6YZMb0fGTw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/TTJQdgayxDLbFk9YD6N3tA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/hfy6tIR1Y4Nvw2oNU66Ftg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",155,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""08/05/2021""",5,"Stopped in for dinner and were pleasantly surprised. We we're greeted by the owner who was so nice and friendly.  We sat on the patio.  The temperature was perfect. It was inside and we could hear the live music which created a really nice vibe.  We had a large assortment of apps and tapas and enjoyed them all.  Our favorites were the saffron rice, the sweet potato fries and the chicken kabob... except for the special dessert which was amazing!   Give it a try and tell Beau we sent you!!","{""Friends"":1,""Location"":""Rowlett, TX"",""Photos"":6,""Reviews_made"":36,""URL"":""https://www.yelp.com/user_details?userid=7hH6ia0gRL90yVv8Stsf4A"",""Username"":""Rhonda T.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""It was so good to meet you and the family, Thank you for your lovely review , much love, see you at the Cafe!"",""Date"":""08/05/2021"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",156,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""27/07/2011""",2,"Went on a Monday night with my daughter. Had a bizarre encounter with the valet. My daughter pulled in thinking it was ok to park somewhere in their lot, as it was empty. The entire lot is valet. No issue with that but the valet told her ""pay $5 or get out of here"" . As she pulled back out of the lot she had to pause for oncoming traffic & the valet screams ""I said GO, don't you know how to drive"". Absolutely incredible. We let the waiter know what happened & he said not our staff. 
The food was pretty good probably a 3 or 3 1/2 stars for taste. Portions are very small though. It was $45 with tip (no drinks).","{""Friends"":55,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/DVLXpHEALyGRr6EDuMEz-A/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":463,""Reviews_made"":544,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=HpivLAodxcQlmncyc6swXg"",""Username"":""Teresa L.""}","null","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",179,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""27/08/2015""",1,"UPDATE:

I just received a comment from someone affiliated to this establishment and he wasn't happy with my review. I guess I'm not entitled to have an opinion! So, before you give a NOT so great review, you should know that you are likely gonna get a comment from him! So bitter!!! 

Next time somebody mentions this place, I'll go to the grocery store, get hummus and a bottle of cheap but good wine and save myself $100! 
************************************************************************

This place is ok. The chicken and beef were really tender. Other than that, the place is not that special. I've bought better hummus at the grocery store. The sangria was ok. Again, I've had better at other places. The portions for the tapas are really small. We had to order like 5 different plates. I don't remember the name for one of them but it had too much lemon. The dessert menu looked yummy but we were already disappointed so we opted from driving down the street for popsicles. The total was around $110 divided among 4 people.","{""Friends"":47,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/bEfOUoCwikXQ28eomC0WRQ/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":12,""Reviews_made"":64,""URL"":""https://www.yelp.com/user_details?userid=G6AZAoKrI06UVgsRkZB3ig"",""Username"":""Alicia S.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":11,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Alicia, Thank you for visiting us at Cafe Izmir, I am so sorry you were disappointed, I ALWAYS do my best to make an unhappy customer Happy by what ever means possible, but you lost me at \""you can buy better hummus at the store\""  and also with \"" four ppl ate dinner and drank sangria for $110\"" and that was too much for you,  so I decided to opt out of trying with you, I know I have no chance of making you happy, so, good luck with your grocery hummus and I am so sorry we didn't do it for you."",""Date"":""27/08/2015"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",213,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""25/03/2016""",4,"A wonderful fusion of Mediterranean and Spanish cuisine. 

I came with some friends in search of some good food and I wasn't let down.

I really enjoy the atmosphere, even though its a really small space. The night I was there they had a Spanish guitarist playing at the bar. The outdoor patio is well lit and sets the ambiance for a good night. Kudos on the interior and exterior decorations

They serve everything in Tapas, so my friends and I ordered a lot of things and shared it. We ended up getting regular hummus with pita bread, chili pepper hummus, falalfel, a sweet potato, dolmas, and pirashki. The chili pepper hummus and pirashki were definitely the highlights of the meal. The pirashki have a nice texture and have a great bold flavor on the inside. The chili pepper hummus is a little spicy, but its quite addictive after several bites.  The pita bread had some chew, but it was quite soft and moist. The falalfel had great flavor but I wish it was crunchier. Albilad I think makes the best falalfel in town, but Izmir still has a great foundation in flavor. The dolmas were also good, but I wish it wasnt so chewy for the grape leaves. The sweet potatoes were nothing special, but I still enjoyed them even it was simply steamed. The regular hummus was good, but the uniqueness of the chili pepper hummus outweighed it halfway through the meal. 

I will definitely eat here again, although it can get pricey fairly easily (especially if you're ordering drinks on top of that.).



Rant Thats Relevant But Not Really
(I still think if House of Gyros was at this location, maybe then that restaurant would be recognized for its brilliance. but until then, this is a great spot for some Mediterranean food. )","{""Friends"":105,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/BL6vBPVHVXiK2oYvVcot6g/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":142,""Reviews_made"":1393,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=npaqVmBLp_bRk4DcraZYww"",""Username"":""Gill S.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",241,"Elite from 24","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""18/05/2014""",5,"Shrist is an excellent waitress. You will not be disappointed by the food or the service. The humus will leave you wanting more and the beef tenderloin will provide a filling experience. Try it and ask for Shrist. We drive 5.5 hours for this food and service.","{""Friends"":7,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/051LA9bE980tLBmlfl4zoA/60s.jpg"",""Location"":""West Monroe, LA"",""Photos"":3,""Reviews_made"":7,""URL"":""https://www.yelp.com/user_details?userid=pL2P8D_TD4Hlrn_YXTi5xQ"",""Username"":""Kevin M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/PdKTrQKPQIpecYUvYfXQjQ/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",342,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""18/11/2013""",4,"The fixed menu dinner for 2 is really worth it.  It gives us all things we wanted,  plus 2 drinks.  The lamb rolls are incredibly juicy and hummas really  apecial.","{""Friends"":2,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/VEcQzXirsQc0QzwPuHkMBQ/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":186,""Reviews_made"":82,""URL"":""https://www.yelp.com/user_details?userid=zA7ahEqShedfQyKP6q2SnA"",""Username"":""Haiqing X.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/gQA7651hfqtf4aJzj0O6Nw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/5k9iSDyKMQQZURAgqIuS5Q/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",393,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""01/10/2010""",5,"I have been going to Cafe Izmir since 1999.  YES TEN YEARS!!!... and the food has remained consistent all these years.  The portions are Mediterranean tapas sized and sharing is encouraged.  The hummus is amazing, extra garlicy... they recently added a ""date night"" hummus for those who don't want to smell like a garlic farm.

Tuesdays nights you will find reduced priced tapas.  If you are willing to wait, its worth it.  Be patient and don't throw a fit, just enjoy the wine and the company you are with.... AGAIN you might wait for an hour for a table depending on how well you treat the staff... The nicer and pleasant you are, the faster you will be served. DON'T GO ON TUESDAYS IF YOU ARE IN A RUSH.

Fridays nights have a date night menu.  Its a pre selected meal with a bottle of wine.  Its more than enough food for two people, and you are welcomed to add more dishes (ie the hummus).

Besides the hummus, I like the beef kabob and the priakshi.  The chicken kabobs are a little dry for me.  the food is served quickly once ordered starting with cold dishes followed by the hot dishes.

The staff is hit or miss... some of the servers are extremely pleasant, and others seem to be stand offish... but the will diminish as you ask them more questions and just make small talk.

All in all this place is heaven to me, and if they ever close, they might as well take my life... that's how much I like it!","{""Friends"":19,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/6BoXIHPqdhj5PpYzTdMAAQ/60s.jpg"",""Location"":""ASTORIA, NY"",""Photos"":0,""Reviews_made"":11,""URL"":""https://www.yelp.com/user_details?userid=frpy3SjKljgidG38ABXYBg"",""Username"":""Viren P.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Viren\n\nThanks so much for the wonderful review, we hope to see you again soon. \n\nYour friends at Cafe Izmir"",""Date"":""05/10/2010"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",418,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""20/07/2013""",1,"OK, so we asked about a vegetarian dish and they told us about the Vegetable Special for $25. I thought hmmm, seems a bit high for Vegetables. It included hummus, tzitziki, tabouli in containers. The hummus was good, tzitziki was good, tabouli was ok, not much tomatoes. Then there was rice, way too little, I mean c'mon rice is cheap give me at least a full portion. The bread was good and sufficient. 2 falafels with a green sauce (but way too little sauce), 2 dolmas that were decent. Grilled Vegies, completely undercooked and not cut up, maybe good for feeding a dog but does their chef not know how to cut up the vegies to bite size?? He would never make it in a Japanese restaurant. So main complaints they seemed very stingy on portions: Rice, falafel and dolmas and not enough sauce. Since it was take out we couldn't fix it.  Very bad experience for the price. Good thing the cute young persian waitress was very sweet. Just horrible chef for vegetarian. Maybe much better for Meat eaters.","{""Friends"":0,""Location"":""Mill Valley, CA"",""Photos"":0,""Reviews_made"":12,""URL"":""https://www.yelp.com/user_details?userid=YhZkCwWxeL7mlBaNQvY4GA"",""Username"":""Sam C.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Sam, I wanted to take a moment and thank you for visiting us at Cafe Izmir, and secondly, I wanted to apologize for your to go order not being to your satisfaction, we truly are sorry, Tuesday night we were so busy that our kitchen was over whelmed and we somehow  didn't check  to make  sure  your order was up to our standards, I would like to invite you back to try us one more time, we really try to make fresh food and give great service to all of our customers, we understand we are not perfect, and it shows by the food we must have  send you home with, again, please let us make this up to you by inviting you back to the cafe as our guest and let us try to make this up to you.\nThanks for your time and please let me know how I can help. my email address is beau@izmirgroup.com"",""Date"":""31/07/2013"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",789,"","0 check-in","Cafe Izmir"
"cafe-izmir-dallas","""17/09/2022""",5,"We randomly decided to come here and was not disappointment. We came kind of early on a Friday since we didn't have reservations and were seated immediately. 

We tried a little bit of everything from spicy hummus, shishito peppers, to kabobs. Everything was absolutely delicious. We also got to enjoy some live music Friday evening before leaving. This will definitely be a staple to eat in Dallas if I'm craving something from the outside world.","{""Friends"":22,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/xo3SWHIZaWNjBzu1V2G4fQ/60s.jpg"",""Location"":""Richardson, TX"",""Photos"":213,""Reviews_made"":206,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=uHH0isRdPQbOhID_BAunDw"",""Username"":""Trisha M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/LkZ2U7uqruwS4d_j_k13pw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/mPWuAUZfOBfs2S9ruSPQpA/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":1,""Title"":""Oh no""}]","null",14,"Elite from 24","0 check-in","Cafe Izmir"
